keyword,title,price,url,shipping_x,scraped_at,title_full,price_item,condition,shipping_y,marca,linha,modelo,versões,memória_interna,memória_ram,com_ranhura_para_cartão_de_memória,rede_móvel,tipo_de_conector_de_carregamento,com_conector_usb,com_conector_jack_3_5_mm,com_wi_fi,com_gps,com_bluetooth,com_nfc,com_radio,resolução_da_câmera_traseira_principal,resolução_de_vídeo_da_câmera_traseira,resolução_da_câmera_frontal_principal,características_principais_das_câmeras,resolução_das_câmeras_traseiras,abertura_do_diafragma_da_câmera_traseira,abertura_do_diafragma_da_câmera_frontal,quantidade_de_câmeras_traseiras,quantidade_de_câmeras_frontais,zoom_óptico,zoom_digital,resolução_de_vídeo_da_câmera_frontal,com_câmera,classificação_ip,com_teclado_qwerty_físico,é_resistente_à_água,é_resistente_ao_pó,é_dual_sim,quantidade_de_ranhuras_para_cartão_sim,quantidade_de_esims,tamanhos_de_cartão_sim_compatíveis,com_esim,nome_do_sistema_operacional,versão_original_do_sistema_operacional,última_versão_compatível_do_sistema_operacional,modelo_do_processador,modelo_de_gpu,quantidade_de_núcleos_do_processador,número_de_homologação_da_anatel,mês_de_lançamento,ano_de_lançamento,tamanho_da_tela,resolução_da_tela,tecnologia_da_tela,tipo_de_tela,pixels_por_polegada_da_tela,brilho_máximo_da_tela,proporção_da_tela,com_tela_tátil,tipo_de_bateria,com_carregamento_rápido,com_carregamento_sem_fio,com_bateria_removível,com_reconhecimento_facial,peso,altura_x_largura_x_profundidade,com_acelerômetro,com_sensor_de_proximidade,com_giroscópio,com_bússola,com_barômetro
iphone-13,Apple iPhone 13 Pro Max 256gb 6gb Ram 6.7'' Câm. 12mp Outlet,6999,https://produto.mercadolivre.com.br/MLB-3976738627-apple-iphone-13-pro-max-256gb-6gb-ram-67-cm-12mp-outlet-_JM?searchVariation=182905339552,Frete grátis,2025-05-18 18:19:26.983628,Apple iPhone 13 Pro Max 256gb 6gb Ram 6.7'' Câm. 12mp Outlet (Recondicionado),6999,Recondicionado,"em 12x R$ 395 , 75 sem juros",Apple,iPhone 13,iPhone 13 Pro Max,"A2645, A2643, A2484, A2641",256 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorama, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112432101993,Setembro,2021,"6,7 """,1284 px x 2778 px,OLED,Super Retina XDR,458 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,238 g,16.08 cm x 7.81 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 Pro Max (128 GB) - Dourado (Novo com caixa aberta),5900,https://www.mercadolivre.com.br/apple-iphone-13-pro-max-128-gb-dourado-novo-com-caixa-aberta/p/MLB2016198262,Frete grátis,2025-05-18 18:19:26.983628,Apple iPhone 13 Pro Max (128 GB) - Dourado (Novo com caixa aberta),5900,Caixa aberta  |  1 vendido,"em 12x R$ 491 , 67 sem juros",Apple,iPhone 13,iPhone 13 Pro Max,"A2645, A2643, A2484, A2641",128 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorama, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112432101993,Setembro,2021,"6,7 """,1284 px x 2778 px,OLED,Super Retina XDR,458 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,238 g,16.08 cm x 7.81 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 (128gb) Branco Novo + Acessórios,3750,https://produto.mercadolivre.com.br/MLB-4039826147-apple-iphone-13-128gb-branco-novo-acessorios-_JM?searchVariation=183421319320,Frete grátis,2025-05-18 18:19:26.983628,Apple iPhone 13 (128gb) Branco Novo + Acessórios,3750,Novo  |  +5 vendidos,"em 12x R$ 312 , 50 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 Mini 128gb Azul Excelente Trocafone,3259,https://produto.mercadolivre.com.br/MLB-3509772147-iphone-13-mini-128gb-azul-excelente-trocafone-_JM,Frete grátis,2025-05-18 18:19:26.983628,iPhone 13 Mini 128gb Azul Excelente Trocafone (Recondicionado),3259,Recondicionado,"em 12x R$ 313 , 24",Apple,iPhone 13,iPhone 13 mini,"A2626, A2630, A2176, A2631, A2398, A2399, A2628",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Bokeh, Modo noite, Modo rajada, Panorama",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112752101993,Setembro,2021,"5,4 """,1080 px x 2340 px,OLED,Super Retina XDR,476 dpi,1.200 cd/m²,19.5:5,Sim,Íon de lítio,Sim,Sim,Não,Sim,140 g,13.15 cm x 6.42 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 128 Gb Memoria + Carregador Fone,2825,https://produto.mercadolivre.com.br/MLB-5325839390-apple-iphone-13-128-gb-memoria-carregador-fone-_JM?searchVariation=183186228410,Frete grátis,2025-05-18 18:19:26.983628,Apple iPhone 13 128 Gb Memoria + Carregador Fone (Recondicionado),2825,Recondicionado  |  3 vendidos,"em 12x R$ 235 , 42 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 Pro 128gb 6gb Tela 6.06'' Câm. 12mp Outlet,3799,https://produto.mercadolivre.com.br/MLB-5387788992-apple-iphone-13-pro-128gb-6gb-tela-606-cm-12mp-outlet-_JM?searchVariation=187939987211,Frete grátis,2025-05-18 18:19:26.984626,Apple iPhone 13 Pro 128gb 6gb Tela 6.06'' Câm. 12mp Outlet (Recondicionado),3799,Recondicionado,"em 12x R$ 365 , 23",Apple,iPhone 13,iPhone 13 Pro,"A2640, A2636, A2638, A2483, A2643",128 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorâmica, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112732101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,203 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 128gb Branco Lacrado Garantia 1 Ano + Brinde,4690,https://produto.mercadolivre.com.br/MLB-4713917120-apple-iphone-13-128gb-branco-lacrado-garantia-1-ano-brinde-_JM?searchVariation=182894901105,Frete grátis,2025-05-18 18:19:26.984626,Apple iPhone 13 128gb Branco Lacrado Garantia 1 Ano + Brinde,4690,Novo  |  1 vendido,"em 12x R$ 390 , 83 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 128gb 4gb Ram Tela 6.1' Câmera 12mp Seminovo,4900,https://produto.mercadolivre.com.br/MLB-3940902555-apple-iphone-13-128gb-4gb-ram-tela-61-cmera-12mp-seminovo-_JM?searchVariation=186548015869,Frete grátis,2025-05-18 18:19:26.984626,Apple iPhone 13 128gb 4gb Ram Tela 6.1' Câmera 12mp Seminovo (Recondicionado),4900,Recondicionado  |  3 vendidos,"em 12x R$ 289 , 92 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 (128gb) Preto Novo + Acessórios,3697,https://produto.mercadolivre.com.br/MLB-4040989809-apple-iphone-13-128gb-preto-novo-acessorios-_JM?searchVariation=187632676425,Frete grátis,2025-05-18 18:19:26.984626,Apple iPhone 13 (128gb) Preto Novo + Acessórios,3697,Novo  |  +5 vendidos,"em 12x R$ 308 , 08 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 5g 128gb 4gb Ram Tela 6.1' Câmera Dupla 12mp,4999,https://produto.mercadolivre.com.br/MLB-5338826122-apple-iphone-13-5g-128gb-4gb-ram-tela-61-cmera-dupla-12mp-_JM?searchVariation=187408769711,Frete grátis,2025-05-18 18:19:26.984626,Apple iPhone 13 5g 128gb 4gb Ram Tela 6.1' Câmera Dupla 12mp,4999,Novo  |  4 vendidos,"em 12x R$ 304 , 11 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 (128 Gb) Estelar +todos Os Acessórios - 100%,3699,https://produto.mercadolivre.com.br/MLB-3968663295-apple-iphone-13-128-gb-estelar-todos-os-acessorios-100-_JM?searchVariation=186854168187,Frete grátis,2025-05-18 18:19:26.984626,Apple iPhone 13 (128 Gb) Estelar +todos Os Acessórios - 100%,3699,Novo  |  +25 vendidos,"em 12x R$ 308 , 25 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Celular Apple iPhone 13 (128 Gb) Midnight,3999,https://produto.mercadolivre.com.br/MLB-4053572049-celular-apple-iphone-13-128-gb-midnight-_JM?searchVariation=187831576247,Frete grátis,2025-05-18 18:19:26.985630,Celular Apple iPhone 13 (128 Gb) Midnight,3999,Novo,"em 12x R$ 384 , 37",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 128 Gb Preto - Vitrine Garantia + Nf Bateria 100%,3397,https://produto.mercadolivre.com.br/MLB-5378233536-iphone-13-128-gb-preto-vitrine-garantia-nf-bateria-100-_JM?searchVariation=183540629834,Frete grátis,2025-05-18 18:19:26.985630,iPhone 13 128 Gb Preto - Vitrine Garantia + Nf Bateria 100% (Recondicionado),3397,Recondicionado  |  4 vendidos,"em 12x R$ 283 , 08 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,3 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,1,Nano-SIM,Sim,ios 18,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 128gb 4gb Ram Tela 6.1'' Câm. 12mp Seminovo,4900,https://produto.mercadolivre.com.br/MLB-5235117250-apple-iphone-13-128gb-4gb-ram-tela-61-cm-12mp-seminovo-_JM?searchVariation=186547912327,Frete grátis,2025-05-18 18:19:26.985630,Apple iPhone 13 128gb 4gb Ram Tela 6.1'' Câm. 12mp Seminovo (Recondicionado),4900,Recondicionado  |  1 vendido,"em 12x R$ 315 , 55",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 128gb Preto Lacrado Garantia 1 Ano + Brinde,4690,https://produto.mercadolivre.com.br/MLB-3705328925-apple-iphone-13-128gb-preto-lacrado-garantia-1-ano-brinde-_JM?searchVariation=182894937097,Frete grátis,2025-05-18 18:19:26.985630,Apple iPhone 13 128gb Preto Lacrado Garantia 1 Ano + Brinde,4690,Novo  |  1 vendido,"em 12x R$ 390 , 83 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Smartphone Motorola Moto G24 256gb 4gb Grafite + Ubook,1425,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=4eTfaan%2B%2BoXkO5%2FxJQIpTZrsSa9yN5sOfA1sk7HTmNhwkCRa8dWr9PYsGBUCVql10q5sywOLus%2BrIpS6LMZI3mMr1u30gyiHRA4ZKcQCBpk5gHGFOvGX190depZtkXl%2FF5aSnmOw18Vi4BvCMwtF8LIJ4dFCWoTD4stN2nEz%2FQALRYzk1LutlnDwlIj9Luy5Mn7yeDOYJx0YeLtnQZMjiU5DJo6US%2FdqsoPMpuIJ3smsjXYzlf0iYWnwhZNVtmuw47%2B3Rs%2FyQHSp5bNzgsxekbmnPrrNRikpU7iz1mKoqoWxj0Ix7S3QlQIbe5V2dhcFsstRxyfeazJMWszErOOLgMYkf4CpBdLtRTKF%2F%2B0y9l5G78WoG2v9%2F2fe4LlTctClxxgTm%2FHO%2F%2BBBPc8%2F4VUIVvQzLZHkRQGQgZebg%2BY0SpDFvwGXap4BA2gA%2BZLE8lWBcQNhy%2Fnq%2BTMN6voMwJrldwBITmu1rV8bJYlx8x8isfOIPaRVpaVxC6qmCXjFFY7pdfvbOn45DqylTFvAKz6dvxS8wUo5QXKdwCRAhCdKt2%2BunGf4y6W%2FesOGvvV3%2BsF7N5ho5JzIrCBtY15bsjytIpoBMhWfOiIq2WKKNHqDsJ7TkWYniYQ8LMC%2FDFsgE2gDun4MJfxL%2FbG8rfkHRYCM41%2B44fFSFQRom1PB%2F2TFFsB3QDQhDBSv9JWkv0F%2FqNksWbpj6jFAcKsZ0RMeruy3XjBre0W3ZWREjQogAahyLPFF2VkoDo4JkIrazijn2k6AaSt4ZsnJT7ScVj7Q%2BWBEFU4f9nENg41qpXf%2FRdt2J4jWAwkZlQWdb3dg4Td80XnULZ%2BIw63G2OheqXSdgqmAJOo9eVNZTPJk4xJdZ%2B4K1Agj6OVJUFcnvoK8wjyUAPoI7y3i,Frete grátis,2025-05-18 18:19:26.985630,Smartphone Motorola Moto G24 256gb 4gb Grafite + Ubook,1425,Novo  |  +1000 vendidos,ou R$ 848 em outros meios,Motorola,Moto G,Moto G24 + Ubook,,256 GB,,,4G/LTE,,,,,,,Não,,50 Mpx,,8 Mpx,,,,,,,,,,,,,,,Não,2,0,,,Android 14,,,OCTA-CORE,,,206672300330,,,"6,6 """,720 x 1600,,,,,,,,,,,Sim,,,,,,,
